cos_dist_0,cos_dist_1,cos_dist_2,cos_dist_3,cos_dist_4,cos_dist_5,cos_dist_6,cos_dist_7,cos_dist_8,cos_dist_9,cos_dist_10,True Index,Pred Index
0.74433833360672,0.7925609946250916,0.5402383804321289,0.6590831279754639,0.6432702541351318,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
0.6092568039894104,0.6255612373352051,0.38433244824409485,0.6154781579971313,0.6324868202209473,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
0.8150421977043152,0.6874574422836304,0.613463819026947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7306153774261475,0.8260558843612671,0.6242290139198303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7026110291481018,0.8126202821731567,0.7310331463813782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6886894702911377,0.6681404113769531,0.6180983781814575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.8757999539375305,0.6385582089424133,0.6636830568313599,0.8142459392547607,0.7265143990516663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7707808017730713,0.7961664199829102,0.5945553779602051,0.6409894227981567,0.6667740941047668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7240427136421204,0.7297765016555786,0.8426735997200012,0.7177562713623047,0.6948458552360535,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.7373403906822205,0.6558725833892822,0.6494349241256714,0.6661179661750793,0.6541077494621277,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
0.9028885364532471,0.7335608601570129,0.7350859045982361,0.7910506129264832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8016238808631897,0.710991382598877,0.5571455359458923,0.7486377358436584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8016238808631897,0.710991382598877,0.5571455359458923,0.7486377358436584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8016238808631897,0.710991382598877,0.5571455359458923,0.7486377358436584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6062893271446228,0.3162083923816681,0.6118807792663574,0.600955605506897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.6660729646682739,0.39967256784439087,0.687987208366394,0.7111476063728333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
0.6765462160110474,0.39829617738723755,0.8395252227783203,0.6915944814682007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.6765462160110474,0.39829617738723755,0.8395252227783203,0.6915944814682007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.7761082053184509,0.6168387532234192,0.7994902729988098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.7200079560279846,0.6618749499320984,0.6856548190116882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7200079560279846,0.6618749499320984,0.6856548190116882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7200079560279846,0.6618749499320984,0.6856548190116882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.837361216545105,0.7129378318786621,0.7381278872489929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8564010262489319,0.7690488696098328,0.8273447751998901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.6573464870452881,0.5705095529556274,0.5718013644218445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.6573464870452881,0.5705095529556274,0.5718013644218445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.732085645198822,0.6900976896286011,0.6503088474273682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6984950304031372,0.6408399343490601,0.5887175798416138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7316252589225769,0.6991271376609802,0.6155170202255249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.706470787525177,0.8279589414596558,0.8322706818580627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.527239203453064,0.658266544342041,0.6454190611839294,0.4009372293949127,0.516975998878479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5718855857849121,0.7077016234397888,0.6984987258911133,0.4929038882255554,0.6096440553665161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5244606137275696,0.535000741481781,0.6132383346557617,0.6052305698394775,0.8528689742088318,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
0.43040910363197327,0.7182796001434326,0.5036779642105103,0.4970690906047821,0.5122542977333069,0.4868564009666443,0.46113380789756775,0.4542001783847809,0.0,0.0,0.0,1.0,1.0
0.6150996685028076,0.6889668703079224,0.5334577560424805,0.5718678832054138,0.48565202951431274,0.6032405495643616,0.4704708755016327,0.44311073422431946,0.0,0.0,0.0,1.0,1.0
0.4847371280193329,0.7103890776634216,0.5080438852310181,0.5301631093025208,0.6989430785179138,0.5077731013298035,0.48124977946281433,0.5154264569282532,0.0,0.0,0.0,1.0,1.0
0.5230081081390381,0.636861264705658,0.6616933941841125,0.5757198929786682,0.6003850102424622,0.5242589116096497,0.4960525333881378,0.5624806880950928,0.0,0.0,0.0,2.0,2.0
0.6799806356430054,0.7167487740516663,0.7243037819862366,0.6639972925186157,0.6413432955741882,0.8649678826332092,0.6678282618522644,0.78276127576828,0.0,0.0,0.0,5.0,5.0
0.7646067142486572,0.6817716360092163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6919698119163513,0.5808724761009216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.722000777721405,0.6306216716766357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.787420392036438,0.8219410181045532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5869715809822083,0.7038259506225586,0.5904064774513245,0.6060194969177246,0.5304244756698608,0.7525768280029297,0.399911105632782,0.0,0.0,0.0,0.0,1.0,5.0
0.8576945066452026,0.7309883832931519,0.7769731879234314,0.7740519046783447,0.7118484377861023,0.5899723172187805,0.450300008058548,0.0,0.0,0.0,0.0,2.0,0.0
0.6020588874816895,0.5559602379798889,0.5535458922386169,0.6321532130241394,0.47904250025749207,0.5242932438850403,0.3393637537956238,0.0,0.0,0.0,0.0,3.0,3.0
0.594770073890686,0.7135452032089233,0.5819658637046814,0.6255888938903809,0.5937871336936951,0.8295615315437317,0.5628553032875061,0.0,0.0,0.0,0.0,5.0,5.0
0.8657077550888062,0.5980959534645081,0.5753539800643921,0.7567469477653503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6045476794242859,0.4861908257007599,0.45403504371643066,0.6314074993133545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.6749655604362488,0.7525479197502136,0.660820484161377,0.7079153060913086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.4698697030544281,0.5796009302139282,0.4965059757232666,0.6637818217277527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.8036048412322998,0.7919098138809204,0.5130108594894409,0.6321191191673279,0.5995150208473206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7059667110443115,0.6444905996322632,0.4403526484966278,0.5867935419082642,0.5261130332946777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7039217352867126,0.7203120589256287,0.5318242311477661,0.6782217621803284,0.6172442436218262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7468096017837524,0.6622257232666016,0.4933414161205292,0.6537500619888306,0.6032900810241699,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6310760378837585,0.5585685968399048,0.5711402893066406,0.4748154878616333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7345383763313293,0.6594814658164978,0.7114828824996948,0.6241137981414795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8779852986335754,0.6888535618782043,0.8141030669212341,0.6324595808982849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7230870127677917,0.6726861000061035,0.8069407939910889,0.6936715245246887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.6548643112182617,0.6591780185699463,0.605709969997406,0.5125046968460083,0.5352777242660522,0.4898056387901306,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.71169513463974,0.7731619477272034,0.7565423250198364,0.6058706641197205,0.6725757718086243,0.6061000227928162,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6385583281517029,0.6429026126861572,0.6365757584571838,0.5804789066314697,0.6289488673210144,0.598548948764801,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.48780205845832825,0.5563763976097107,0.52341628074646,0.4558706283569336,0.5228617191314697,0.7135748267173767,0.0,0.0,0.0,0.0,0.0,5.0,5.0
0.8417882323265076,0.6052772998809814,0.7296239733695984,0.6769009828567505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6062894463539124,0.5084326863288879,0.5619000792503357,0.5378687977790833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6944476366043091,0.7407342195510864,0.6560665965080261,0.6679244041442871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5353696942329407,0.3945322334766388,0.5542583465576172,0.5120571851730347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
0.6204401254653931,0.49095964431762695,0.5370039343833923,0.5143242478370667,0.49872490763664246,0.5746046304702759,0.46940985321998596,0.0,0.0,0.0,0.0,0.0,0.0
0.5470871329307556,0.5264197587966919,0.5301564335823059,0.43474847078323364,0.5809624791145325,0.5597630739212036,0.48181474208831787,0.0,0.0,0.0,0.0,1.0,4.0
0.5400765538215637,0.41613104939460754,0.552820086479187,0.3756687641143799,0.48525896668434143,0.5334986448287964,0.3823266327381134,0.0,0.0,0.0,0.0,2.0,2.0
0.522122859954834,0.525079071521759,0.5317651033401489,0.7664719223976135,0.6590545177459717,0.5634121894836426,0.5744518041610718,0.0,0.0,0.0,0.0,3.0,3.0
0.8457070589065552,0.5814333558082581,0.6915279626846313,0.6475839614868164,0.6797410845756531,0.5542478561401367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6193817853927612,0.6510266065597534,0.591895580291748,0.6393895745277405,0.5497969388961792,0.5040867328643799,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.671325147151947,0.6240240931510925,0.5968194603919983,0.8208342790603638,0.5890016555786133,0.5799677968025208,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.6364853382110596,0.5454108119010925,0.6794785857200623,0.5560370683670044,0.4987871050834656,0.47001761198043823,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.8244594931602478,0.5888569951057434,0.5593931674957275,0.7157323360443115,0.7666754126548767,0.6567348837852478,0.6652427315711975,0.0,0.0,0.0,0.0,0.0,0.0
0.66029953956604,0.9301037788391113,0.6366663575172424,0.6002237200737,0.6170792579650879,0.5935378074645996,0.5898199677467346,0.0,0.0,0.0,0.0,1.0,1.0
0.7286452054977417,0.5060983896255493,0.4773141145706177,0.6310856342315674,0.7045789957046509,0.5873231291770935,0.6340010166168213,0.0,0.0,0.0,0.0,3.0,0.0
0.6351831555366516,0.5497142672538757,0.5737484693527222,0.6184558272361755,0.6943639516830444,0.6398440599441528,0.6484187245368958,0.0,0.0,0.0,0.0,6.0,4.0
0.7327898144721985,0.6444505453109741,0.5450767874717712,0.6577062010765076,0.5868510603904724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8104583024978638,0.8200505971908569,0.6714301705360413,0.774355947971344,0.6724435091018677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7327898144721985,0.6444505453109741,0.5450767874717712,0.6577062010765076,0.5868510603904724,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.8115412592887878,0.6981353163719177,0.6847672462463379,0.7885135412216187,0.7393079400062561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8915809392929077,0.7682926058769226,0.6993386745452881,0.8284357190132141,0.7836087346076965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7623942494392395,0.750639796257019,0.6572203040122986,0.7456801533699036,0.7645975947380066,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
0.5647196769714355,0.6538400053977966,0.46608856320381165,0.5033770799636841,0.5498259663581848,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.6769709587097168,0.522454023361206,0.5554843544960022,0.6793447136878967,0.7308327555656433,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
0.7247195243835449,0.5768438577651978,0.6048715114593506,0.7703850269317627,0.7704153060913086,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
0.8141359686851501,0.6655320525169373,0.7454816102981567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.714763879776001,0.682621955871582,0.8248972296714783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.7479729056358337,0.8272815942764282,0.7820163369178772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7514203786849976,0.2016681283712387,0.6559674739837646,0.5855287313461304,0.5903721451759338,0.4838399291038513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.843304455280304,0.23277156054973602,0.7202587723731995,0.6607533097267151,0.7177481651306152,0.489447683095932,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7330268621444702,0.2420492172241211,0.6763995885848999,0.6410677433013916,0.5875343680381775,0.4780842363834381,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.5883780121803284,0.21931834518909454,0.7242470383644104,0.7721459865570068,0.6977139711380005,0.5632137656211853,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0.6885144710540771,0.7074552178382874,0.7230166792869568,0.6776493191719055,0.5431404709815979,0.6346880793571472,0.6789471507072449,0.7026543617248535,0.5337334871292114,0.0,0.0,0.0,2.0
0.70505291223526,0.666475236415863,0.5286378264427185,0.7418060898780823,0.7671347260475159,0.4791549742221832,0.6710230112075806,0.5203340649604797,0.3700335621833801,0.0,0.0,0.0,4.0
0.42612648010253906,0.6891847252845764,0.747163712978363,0.46533438563346863,0.42592984437942505,0.5510589480400085,0.4846406579017639,0.532145082950592,0.6447208523750305,0.0,0.0,1.0,2.0
0.5804365873336792,0.6279740333557129,0.5245311260223389,0.7684542536735535,0.5391183495521545,0.4612090289592743,0.6947651505470276,0.579483687877655,0.46030956506729126,0.0,0.0,3.0,3.0
0.6391274333000183,0.5284997820854187,0.4304366409778595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6204552054405212,0.5715035796165466,0.5103999972343445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7718260288238525,0.5495336055755615,0.5702819228172302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8583186268806458,0.7623030543327332,0.7044232487678528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.7615470290184021,0.6041630506515503,0.7046377062797546,0.6292986869812012,0.7542803287506104,0.7472196221351624,0.644045889377594,0.7224950194358826,0.0,0.0,0.0,0.0,0.0
0.6760597825050354,0.6085628867149353,0.7943785786628723,0.647057831287384,0.7203120589256287,0.7032897472381592,0.764633059501648,0.7427636981010437,0.0,0.0,0.0,2.0,2.0
0.742351233959198,0.6681711077690125,0.7038115859031677,0.6676148772239685,0.7500241994857788,0.708731472492218,0.7016485929489136,0.7383908629417419,0.0,0.0,0.0,4.0,4.0
0.742351233959198,0.6681711077690125,0.7038115859031677,0.6676148772239685,0.7500241994857788,0.708731472492218,0.7016485929489136,0.7383908629417419,0.0,0.0,0.0,4.0,4.0
0.6841727495193481,0.5851287245750427,0.5089435577392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7383317351341248,0.7745168805122375,0.611010730266571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6974688172340393,0.8148276805877686,0.7575424909591675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5103690028190613,0.6503158807754517,0.6027462482452393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.6639725565910339,0.6001035571098328,0.49653205275535583,0.5369358062744141,0.6775479316711426,0.668998122215271,0.5612955093383789,0.5427379608154297,0.5243739485740662,0.4698752164840698,0.0,0.0,4.0
0.6209924221038818,0.753342866897583,0.5505722761154175,0.6277964115142822,0.6321039199829102,0.6378484964370728,0.6129024624824524,0.6444729566574097,0.5825003981590271,0.49418148398399353,0.0,1.0,1.0
0.6755285263061523,0.729651689529419,0.5919166207313538,0.6120095252990723,0.6307309865951538,0.6980484127998352,0.6633023619651794,0.681780219078064,0.6123576760292053,0.5130926966667175,0.0,1.0,1.0
0.7174795269966125,0.6810747981071472,0.5306199193000793,0.5972792506217957,0.7128582000732422,0.7211115956306458,0.6154072284698486,0.622137188911438,0.6091525554656982,0.5132582783699036,0.0,5.0,5.0
0.6186798810958862,0.7083340287208557,0.5625349283218384,0.5620241761207581,0.5013391375541687,0.5212963819503784,0.6217048764228821,0.0,0.0,0.0,0.0,1.0,1.0
0.503767192363739,0.4743083715438843,0.4773380756378174,0.4299989938735962,0.33546382188796997,0.45363983511924744,0.4960811138153076,0.0,0.0,0.0,0.0,0.0,0.0
0.6292057037353516,0.8488370776176453,0.6005155444145203,0.712807834148407,0.5207955837249756,0.6249626874923706,0.6070113182067871,0.0,0.0,0.0,0.0,2.0,1.0
0.5055268406867981,0.5941680073738098,0.4537990689277649,0.593163788318634,0.6099741458892822,0.6485514640808105,0.5532047152519226,0.0,0.0,0.0,0.0,4.0,5.0
0.618226170539856,0.7284003496170044,0.6499707102775574,0.7151629328727722,0.6931242346763611,0.6369101405143738,0.726463794708252,0.0,0.0,0.0,0.0,0.0,1.0
0.6532039046287537,0.6823016405105591,0.5766687393188477,0.736158013343811,0.6660076379776001,0.6471374034881592,0.7030211687088013,0.0,0.0,0.0,0.0,3.0,3.0
0.7239837646484375,0.810685932636261,0.7697058916091919,0.7957828044891357,0.7974705100059509,0.7527648210525513,0.7835718989372253,0.0,0.0,0.0,0.0,6.0,1.0
0.6195230484008789,0.6509708166122437,0.6313173174858093,0.6888872981071472,0.6533252596855164,0.6305277943611145,0.6903846859931946,0.0,0.0,0.0,0.0,3.0,6.0
0.6368501782417297,0.6972952485084534,0.7134674191474915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.687039315700531,0.7458890080451965,0.6744186878204346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6460000872612,0.7242072224617004,0.697014331817627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
0.7115855813026428,0.7364723086357117,0.715945839881897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7838441729545593,0.6672375202178955,0.5506519079208374,0.6091058850288391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5392010807991028,0.6396775245666504,0.5350407958030701,0.47151580452919006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.7144565582275391,0.7241395711898804,0.73688805103302,0.5553385019302368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
0.6546383500099182,0.5936325788497925,0.7381318807601929,0.5521703958511353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.9189385771751404,0.7138952016830444,0.7325972318649292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9003978371620178,0.6468831896781921,0.7628829479217529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5439348220825195,0.8352469205856323,0.6950408816337585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.724385678768158,0.4932571351528168,0.6746921539306641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.8930389881134033,0.5082117915153503,0.6972880959510803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7482355833053589,0.6467965841293335,0.6388518214225769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
0.5965976715087891,0.604211151599884,0.7479605078697205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.6905116438865662,0.5955489277839661,0.6971491575241089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0.5198197364807129,0.7495697140693665,0.6321536302566528,0.6903513669967651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.5198197364807129,0.7495697140693665,0.6321536302566528,0.6903513669967651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.8086236715316772,0.6278143525123596,0.6349501609802246,0.738057553768158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.8384835720062256,0.5879175662994385,0.6296872496604919,0.7248581051826477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
0.7020877599716187,0.8378907442092896,0.8021852374076843,0.8667990565299988,0.8514377474784851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.6869180798530579,0.6996106505393982,0.6392154693603516,0.7332481741905212,0.781647801399231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
0.7041923999786377,0.8256732821464539,0.7840213179588318,0.8746119141578674,0.8474915623664856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
0.725793719291687,0.7783665060997009,0.7942355275154114,0.8622070550918579,0.8536455035209656,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
0.6463193893432617,0.6984556913375854,0.5591566562652588,0.6057286858558655,0.6120131015777588,0.7252821922302246,0.5230400562286377,0.6661190390586853,0.0,0.0,0.0,0.0,5.0
0.624794065952301,0.7721003890037537,0.46264126896858215,0.616279661655426,0.6696940660476685,0.7683939933776855,0.5833932757377625,0.7350001335144043,0.0,0.0,0.0,1.0,1.0
0.5989193916320801,0.5387271642684937,0.4635225534439087,0.5268171429634094,0.6928637623786926,0.722690999507904,0.6749701499938965,0.5601630806922913,0.0,0.0,0.0,6.0,5.0
0.5956193804740906,0.5334593057632446,0.48194587230682373,0.5351360440254211,0.6982653141021729,0.7241394519805908,0.6821004748344421,0.5452715754508972,0.0,0.0,0.0,6.0,5.0
0.796299397945404,0.6451013684272766,0.39379173517227173,0.5554003715515137,0.5614005327224731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6198455095291138,0.5586481094360352,0.4902409613132477,0.7895457744598389,0.8014895915985107,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0
0.6819244027137756,0.6549685597419739,0.6033233404159546,0.8009305000305176,0.7931467890739441,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
0.6857942342758179,0.5682880878448486,0.4512324929237366,0.6428936123847961,0.7056356072425842,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
